Bin ID	Method	Tax	Tax 16S	Length	GC perc	Num contigs	Disparity	Completeness	Contamination	Strain het	Coverage 100	TPM 100	Coverage 102	TPM 102	Coverage 104	TPM 104	Coverage 106	TPM 106	Coverage 108	TPM 108	Coverage 110	TPM 110	Coverage 11	TPM 11	Coverage 123	TPM 123	Coverage 124	TPM 124	Coverage 125	TPM 125	Coverage 126	TPM 126	Coverage 127	TPM 127	Coverage 128	TPM 128	Coverage 129	TPM 129	Coverage 130	TPM 130	Coverage 131	TPM 131	Coverage 132	TPM 132	Coverage 133	TPM 133	Coverage 134	TPM 134	Coverage 13	TPM 13	Coverage 15	TPM 15	Coverage 17	TPM 17	Coverage 19	TPM 19	Coverage 1	TPM 1	Coverage 21	TPM 21	Coverage 23	TPM 23	Coverage 25	TPM 25	Coverage 27	TPM 27	Coverage 29	TPM 29	Coverage 31	TPM 31	Coverage 44	TPM 44	Coverage 45	TPM 45	Coverage 46	TPM 46	Coverage 47	TPM 47	Coverage 48	TPM 48	Coverage 49	TPM 49	Coverage 4	TPM 4	Coverage 50	TPM 50	Coverage 51	TPM 51	Coverage 52	TPM 52	Coverage 53	TPM 53	Coverage 54	TPM 54	Coverage 55	TPM 55	Coverage 80	TPM 80	Coverage 83	TPM 83	Coverage 88	TPM 88	Coverage 90	TPM 90	Coverage 92	TPM 92	Coverage 94	TPM 94	Coverage 96	TPM 96	Coverage 98	TPM 98	Coverage 9	TPM 9
MAG_236	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes	superkingdom:Bacteria|superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae|superkingdom:Bacteria;clade:Terrabacteria group;phylum:Firmicutes;class:Erysipelotrichia;order:Erysipelotrichales;family:Erysipelotrichaceae;genus:Faecalitalea|superkingdom:Bacteria;phylum:Spirochaetes;class:Spirochaetia;order:Spirochaetales;family:Sphaerochaetaceae;genus:Sphaerochaeta	2411391	50.7	244	0.159	89.81	1.52	0.0	34.041	9466.275	65.692	16288.725	59.096	18684.487	23.305	6107.619	61.523	17826.561	48.36	14882.492	48.448	11722.392	7.828	2392.009	13.024	4027.195	9.115	3036.57	13.233	4199.431	8.291	2470.356	9.064	2879.262	16.452	5532.129	12.151	3852.63	13.296	4298.904	9.338	3280.364	11.904	4024.529	14.983	4647.647	29.473	9243.016	39.444	10079.349	29.708	8268.864	44.376	10815.111	2.289	2739.844	37.137	9218.557	68.623	15274.905	68.709	19641.474	97.971	25394.758	44.954	11920.122	43.447	13488.709	7.347	2195.392	6.412	2028.004	6.789	2154.827	9.192	2629.007	5.828	1770.071	7.855	2310.435	1.944	2131.013	8.92	3600.681	24.495	8748.912	6.497	1754.638	7.422	2141.014	6.11	1938.457	4.482	1382.1	2.465	2711.632	2.067	2450.214	31.675	7325.919	55.455	15853.861	18.355	5820.882	33.09	7903.35	39.673	13254.256	27.082	8690.397	65.289	20201.972
MAG_237	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;n_unclassified Eubacteriales;s_Clostridiales bacterium		2647154	60.58	276	0.087	91.25	1.67	33.33	0.268	74.541	0.444	110.154	0.627	198.297	0.523	137.045	0.491	142.304	0.419	128.733	0.711	172.015	3.988	1217.726	3.118	963.514	5.591	1861.637	4.226	1340.35	8.084	2407.75	6.847	2174.242	2.438	819.508	4.704	1490.769	6.346	2051.091	5.221	1833.579	5.451	1842.059	5.779	1791.719	1.059	332.272	0.731	186.746	0.523	145.476	0.879	214.234	10.192	12197.706	0.461	114.374	0.453	100.725	0.749	214.145	0.825	213.844	1.225	324.676	1.057	327.938	2.878	859.572	3.372	1066.351	4.837	1535.289	5.013	1433.982	3.616	1097.966	7.567	2225.999	1.989	2179.776	1.542	621.985	1.756	626.667	4.946	1335.795	4.166	1201.634	22.653	7188.449	20.136	6209.172	11.777	12953.386	3.06	3624.442	0.371	85.837	0.453	129.412	0.294	93.177	0.501	119.643	0.45	150.231	0.492	157.753	0.913	282.441
MAG_238	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus	superkingdom:Bacteria;clade:Terrabacteria group;phylum:Actinobacteria;class:Actinomycetia;order:Bifidobacteriales;family:Bifidobacteriaceae;genus:Bifidobacterium	1879335	46.84	286	0.108	96.35	0.0	0.0	307.535	85518.18	301.158	74662.854	193.144	61055.878	586.931	153821.159	271.101	78540.602	195.224	60073.799	178.229	43122.413	6.319	1930.519	16.022	4953.234	16.628	5539.411	63.504	20151.86	48.247	14377.337	6.746	2143.218	28.184	9478.163	18.839	5973.487	37.768	12211.867	19.455	6835.423	16.635	5623.656	56.893	17649.382	150.851	47308.028	284.778	72763.829	194.99	54268.604	123.31	30051.084	0.057	68.099	238.422	59164.313	128.809	28667.09	184.096	52618.821	123.063	31898.23	152.531	40442.596	90.633	28137.38	68.434	20449.43	25.7	8130.718	36.582	11614.287	62.658	17924.481	41.58	12630.608	32.587	9587.583	0.04	43.791	58.224	23498.084	51.017	18218.35	27.592	7453.978	13.131	3788.629	10.39	3297.533	12.096	3731.08	0.056	61.538	0.049	58.175	159.572	36905.457	231.006	66025.051	338.951	107487.571	556.596	132936.702	133.346	44545.279	132.872	42635.003	191.798	59334.251
MAG_239	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes		1061120	27.15	66	0.18	85.02	1.01	0.0	0.238	66.203	0.388	96.291	0.743	235.165	1.054	276.607	0.539	156.26	0.559	172.236	0.373	90.194	4.832	1477.554	2.603	805.488	15.465	5157.293	3.21	1019.262	7.678	2289.844	3.277	1041.82	0.558	187.772	1.754	556.683	9.337	3021.791	6.114	2149.958	9.296	3145.362	6.079	1887.135	0.468	146.796	0.663	169.578	0.615	171.499	0.586	142.752	2.606	3122.167	0.171	42.334	0.235	52.237	0.369	105.516	0.283	73.337	0.364	96.702	0.418	129.966	2.819	842.883	1.603	507.667	5.17	1643.043	7.901	2262.07	5.128	1558.985	7.197	2119.135	3.345	3670.702	0.457	184.674	0.337	120.403	5.825	1574.73	2.337	674.889	2.98	946.704	4.826	1490.104	3.342	3680.838	4.313	5116.061	0.917	212.148	0.6	171.768	0.923	293.07	0.833	199.239	0.524	175.082	0.72	231.236	0.544	168.436
MAG_240	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales		1790215	52.63	80	0.194	83.64	3.64	25.0	0.333	92.738	0.515	127.854	1.386	438.521	0.379	99.375	1.171	339.4	2.261	695.948	5.339	1291.998	0.502	153.411	0.567	175.135	0.561	186.815	0.551	174.822	0.519	154.618	0.595	188.95	0.97	326.398	0.645	204.566	0.56	180.94	0.508	178.592	0.705	238.423	0.725	224.786	2.316	726.616	2.354	601.594	2.706	753.45	6.854	1670.97	1.293	1548.459	0.885	219.598	1.294	287.955	2.85	814.822	4.335	1124.079	2.834	751.608	3.536	1097.826	0.405	120.89	1.22	385.935	0.527	167.471	0.475	135.781	0.628	190.693	0.432	127.156	0.388	425.461	1.479	597.023	1.548	552.745	0.42	113.364	1.715	494.724	1.248	396.235	0.661	203.918	1.367	1504.494	0.536	634.761	0.458	105.97	1.447	413.671	0.291	92.417	0.577	137.822	1.769	591.193	1.717	551.058	2.451	758.482
MAG_241	DAS	k_Bacteria;n_PVC group;p_Lentisphaerae;c_Lentisphaeria		2484432	58.49	277	0.196	80.25	0.34	0.0	0.09	25.13	0.105	26.105	0.233	73.567	0.155	40.684	0.164	47.462	0.162	49.696	0.232	56.153	0.913	278.796	0.694	214.428	1.169	389.088	0.951	301.649	1.009	300.492	0.996	316.235	0.31	104.24	0.82	259.914	1.058	341.798	1.33	466.954	0.985	332.902	1.1	340.993	0.25	78.358	0.287	73.489	0.227	63.0	0.258	62.921	0.782	936.527	0.126	31.37	0.152	33.895	0.245	70.05	0.268	69.397	0.238	63.078	0.273	84.702	2.312	690.535	2.713	858.138	4.436	1407.887	4.401	1258.309	2.574	781.565	2.668	784.667	1.02	1117.358	0.365	147.407	0.355	126.618	3.023	816.283	2.784	802.976	3.072	974.671	3.275	1009.988	1.101	1211.035	1.517	1796.686	0.11	25.397	0.155	44.421	0.093	29.519	0.165	39.279	0.177	58.999	0.19	61.08	0.222	68.72
MAG_242	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Lachnospiraceae;g_Lachnospira		2251517	35.42	201	0.033	85.57	0.98	30.77	2.741	762.887	1.49	369.468	2.699	853.827	2.47	647.758	5.034	1459.42	3.65	1123.982	0.635	153.597	0.293	89.522	0.311	96.311	0.292	97.397	0.322	102.235	0.273	81.385	0.407	129.353	0.433	145.795	0.3	95.348	0.525	169.91	0.402	141.278	0.505	170.83	0.462	143.528	0.516	161.747	0.597	152.616	0.617	171.889	0.634	154.554	2.47	2959.117	0.377	93.563	0.932	207.545	0.432	123.648	0.683	176.962	0.655	173.78	0.462	143.607	0.21	62.831	0.242	76.721	0.253	80.291	0.215	61.578	0.238	72.413	0.175	51.441	1.302	1429.178	0.221	89.206	0.323	115.363	0.22	59.356	0.219	63.089	0.19	60.313	0.146	45.158	1.361	1498.157	1.328	1575.274	1.195	276.562	1.731	495.091	2.895	918.782	1.47	351.224	2.104	703.348	4.14	1329.439	0.454	140.403
MAG_243	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella		3141608	50.66	205	0.038	87.54	0.67	66.67	19.815	5510.502	51.43	12751.108	13.72	4337.585	4.155	1089.184	18.017	5220.053	45.99	14152.52	78.343	18954.547	2.248	686.799	2.723	841.966	4.902	1633.334	35.287	11198.347	8.112	2417.389	8.276	2629.037	9.549	3211.219	14.323	4541.481	2.81	908.419	1.984	697.052	4.05	1369.186	19.679	6104.994	35.738	11207.856	51.228	13088.16	23.889	6648.499	82.405	20082.826	2.105	2519.613	110.983	27541.543	81.437	18125.447	18.241	5213.036	42.438	10999.615	12.209	3236.73	7.008	2175.561	4.221	1261.286	4.227	1337.293	10.953	3477.415	9.279	2654.254	6.112	1856.577	11.121	3272.095	3.288	3604.89	26.286	10608.149	32.299	11534.433	6.226	1681.803	8.83	2547.752	1.986	630.296	3.084	951.242	2.087	2296.315	2.947	3492.528	6.499	1503.096	13.813	3948.094	4.745	1504.866	62.365	14895.854	37.13	12404.921	27.442	8805.829	18.994	5876.076
MAG_244	DAS	k_Bacteria;p_Synergistetes;c_Synergistia;o_Synergistales;f_Synergistaceae;g_Pyramidobacter		2250272	60.6	226	0.089	92.53	0.0	0.0	3.381	940.07	3.879	961.436	8.33	2632.738	1.774	465.017	4.159	1204.995	3.491	1073.742	22.983	5558.564	40.563	12389.168	18.351	5671.315	32.59	10853.599	17.428	5528.695	39.13	11656.972	20.111	6386.794	46.825	15741.952	25.727	8155.51	47.835	15461.837	18.757	6587.778	35.327	11939.034	21.547	6681.597	23.439	7349.505	15.536	3968.002	16.887	4697.926	25.437	6196.974	1.089	1304.03	11.379	2822.941	21.121	4699.527	19.967	5705.565	29.0	7514.157	19.272	5107.679	27.955	8677.553	70.948	21194.928	55.697	17618.401	87.95	27915.468	60.681	17355.064	60.761	18453.416	55.414	16300.708	0.441	483.966	68.424	27607.718	110.94	39610.292	113.369	30620.878	79.134	22827.264	93.787	29757.242	81.894	25252.651	1.166	1282.808	0.549	650.349	3.789	876.117	3.107	887.822	1.638	519.569	2.577	615.485	4.867	1625.481	2.805	899.834	20.074	6209.083
MAG_245	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes		1363042	31.37	66	0.0	90.4	0.0	0.0	0.052	14.364	0.315	78.089	0.357	113.048	0.373	97.839	0.203	58.87	0.247	75.901	0.089	21.495	2.011	614.758	4.162	1287.668	2.535	845.158	3.558	1129.778	2.158	643.412	1.823	579.576	0.146	49.243	7.976	2530.867	3.49	1129.18	1.84	647.08	1.517	513.008	1.475	457.872	0.276	86.63	0.394	100.861	0.271	75.546	0.081	19.671	0.514	616.281	0.038	9.443	0.06	13.474	0.249	71.174	0.284	73.746	0.178	47.339	0.105	32.784	10.08	3014.466	0.55	174.063	2.915	926.167	4.18	1196.794	1.541	468.558	0.418	123.02	0.859	942.356	0.204	82.286	0.231	82.531	4.47	1208.317	4.665	1347.133	1.427	453.16	0.894	276.012	1.013	1115.934	1.298	1539.595	0.267	61.689	0.401	114.6	0.193	61.247	0.694	165.925	0.252	84.382	0.416	133.428	0.769	237.927
MAG_246	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Oscillospiraceae;g_Ruminococcus		2417333	45.53	781	0.014	71.6	1.45	100.0	0.908	252.604	4.963	1230.807	4.705	1487.562	4.079	1069.187	2.023	586.127	4.141	1274.516	3.265	789.924	2.078	635.139	2.118	655.175	2.347	781.872	2.611	828.543	1.101	328.221	1.463	464.944	0.452	151.955	0.93	294.797	1.634	528.518	1.954	686.509	1.086	367.295	1.606	498.357	3.677	1153.25	2.777	709.615	4.901	1364.553	3.116	759.55	3.17	3796.483	0.928	230.469	3.985	887.044	1.402	400.812	8.201	2126.116	0.63	167.155	2.46	763.592	1.39	415.304	1.297	410.435	3.456	1097.334	1.657	474.05	3.009	914.234	1.395	410.557	1.176	1289.164	0.492	198.445	1.189	424.655	1.127	304.524	2.093	603.905	0.7	222.054	1.379	425.449	2.467	2714.834	1.258	1491.188	3.79	876.685	5.987	1711.38	2.265	718.267	4.931	1178.026	4.02	1343.177	4.358	1398.439	2.102	650.418
MAG_247	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		3297363	57.44	375	0.0	82.0	2.27	66.67	0.161	44.853	0.252	62.537	0.552	174.614	0.339	88.967	0.3	86.861	0.321	98.8	1.007	243.633	1.902	580.998	2.348	725.962	4.37	1455.601	1.946	617.485	2.656	791.113	3.038	965.081	1.031	346.718	1.445	457.883	2.243	725.081	2.502	878.822	1.704	575.937	1.57	486.732	0.894	280.356	0.799	204.192	0.745	207.157	1.009	245.736	3.869	4630.904	0.419	104.037	0.568	126.49	0.857	244.856	1.366	353.925	0.632	167.474	0.978	303.675	3.398	1015.168	4.482	1418.002	4.603	1461.301	2.765	790.856	3.295	1000.663	2.628	773.19	0.82	899.16	2.355	950.292	2.447	873.448	3.951	1067.11	2.919	841.975	1.923	610.121	2.742	845.702	4.436	4879.496	1.209	1432.674	0.229	52.91	0.535	152.989	0.286	90.618	0.292	69.834	0.414	138.101	0.477	153.089	0.826	255.384
MAG_248	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium		2668047	51.13	142	0.0	78.66	2.46	18.18	0.825	229.599	1.684	417.606	1.117	353.375	1.483	388.811	0.716	207.492	0.421	129.553	0.241	58.403	163.432	49926.658	221.663	68518.692	415.98	138572.453	66.276	21029.502	349.444	104123.085	268.32	85231.081	605.183	203501.238	109.362	34670.86	392.972	127052.479	167.916	58991.176	96.999	32789.487	41.67	12923.502	0.255	79.905	0.254	64.967	0.192	53.3	0.26	63.451	12.952	15502.806	0.203	50.399	0.29	64.595	0.206	58.825	0.271	70.312	0.249	66.046	0.239	74.16	0.939	280.564	1.2	379.809	1.29	409.474	2.36	675.16	0.819	248.635	2.849	838.276	10.969	12025.428	1.13	455.656	1.008	359.997	1.041	281.07	2.892	834.825	1.191	377.923	2.718	838.549	14.16	15577.365	8.771	10391.952	2.271	525.19	0.916	261.985	1.055	334.679	1.109	264.888	1.011	337.68	1.36	436.298	0.195	60.212
MAG_249	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;n_unclassified Muribaculaceae;s_Muribaculaceae bacterium		3738600	50.23	650	0.392	85.59	3.32	16.67	0.555	154.202	0.483	119.759	0.538	169.994	0.256	67.202	0.364	105.324	0.4	122.97	1.95	471.456	0.746	227.968	0.671	207.543	0.923	307.613	0.892	282.976	0.659	196.339	0.665	211.255	23.588	7931.322	2.675	847.927	1.04	336.122	0.851	298.942	0.834	281.926	0.656	203.404	1.058	331.726	1.915	489.063	1.385	385.236	1.357	330.704	7.031	8415.278	6.215	1541.861	6.493	1444.813	1.179	336.757	3.181	824.151	1.096	290.445	1.651	512.322	3.769	1125.76	13.848	4380.146	1.467	465.656	8.572	2451.39	4.147	1259.62	3.421	1006.333	3.423	3752.61	89.86	36255.212	67.842	24221.424	2.554	689.842	4.364	1258.833	1.627	516.17	3.603	1111.164	4.68	5148.251	2.397	2840.132	0.231	53.425	0.466	133.23	0.181	57.289	0.338	80.637	0.473	157.869	0.483	154.906	0.969	299.643
MAG_250	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium		1847327	50.85	212	0.0	79.13	0.75	0.0	0.18	50.066	0.603	149.38	0.274	86.712	0.2	52.403	0.237	68.73	0.178	54.684	0.184	44.427	1.229	375.516	6.665	2060.515	2.919	972.465	5.518	1750.974	3.592	1070.351	8.181	2599.069	5.547	1865.51	8.488	2691.25	3.959	1280.094	3.484	1224.036	3.501	1183.36	5.603	1737.998	0.149	46.715	0.178	45.375	0.196	54.503	0.17	41.531	2.816	3370.822	0.323	80.119	0.4	89.133	0.153	43.798	0.22	56.992	0.155	41.022	0.166	51.393	1.958	585.014	0.783	247.466	0.703	223.208	0.531	151.793	1.95	592.325	0.469	137.917	0.955	1047.097	3.517	1419.16	2.118	756.115	0.922	248.882	0.693	199.995	0.963	305.57	0.696	214.587	3.482	3831.698	1.126	1334.73	0.145	33.576	0.274	78.358	0.123	39.16	0.464	110.85	0.212	70.858	0.323	103.668	0.147	45.434
MAG_251	DAS	k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;n_unclassified Alphaproteobacteria;s_Alphaproteobacteria bacterium	superkingdom:Bacteria;phylum:Proteobacteria	894898	36.79	27	0.0	71.62	0.0	0.0	0.441	122.58	0.122	30.19	0.109	34.374	1.847	484.273	0.109	31.502	0.444	136.58	0.076	18.512	402.613	123031.288	6.548	2024.544	13.532	4507.546	9.99	3170.055	1.109	330.466	112.172	35640.37	0.845	284.113	3.537	1121.379	0.586	189.544	175.766	61762.624	2.31	781.263	21.186	6572.431	0.094	29.333	0.277	70.966	0.091	25.245	0.061	14.777	0.669	801.463	0.094	23.378	0.097	21.638	0.767	219.345	0.086	22.378	0.132	34.944	0.111	34.326	1.564	467.302	0.57	180.341	1.703	540.476	16.86	4823.801	0.419	127.277	0.977	287.403	3.691	4046.578	0.224	90.544	0.122	43.493	17.486	4724.525	0.801	231.079	0.642	203.599	2.869	884.961	1.676	1844.016	8.398	9953.611	12.597	2914.086	0.402	114.823	0.228	72.521	0.194	46.324	0.084	28.127	1.687	541.674	0.206	63.921
MAG_252	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;n_unclassified Bacteroidales;s_Bacteroidales bacterium		2139110	50.33	186	0.0	74.93	1.31	0.0	0.077	21.511	0.122	30.198	0.15	47.316	0.094	24.67	0.104	29.981	0.118	36.171	0.488	118.178	7.393	2258.488	1.156	357.265	0.828	275.787	0.527	167.355	0.811	241.72	0.729	231.402	0.458	153.856	0.756	239.584	1.83	591.543	1.401	492.146	1.135	383.69	0.623	193.348	0.112	35.106	0.097	24.779	0.458	127.688	0.11	26.721	2.084	2495.407	0.105	26.012	0.151	33.643	0.159	45.572	0.11	28.593	0.644	170.757	0.096	29.675	4.327	1293.152	75.829	23991.258	0.958	304.096	0.29	83.087	6.969	2117.071	0.271	79.828	2.321	2545.196	0.559	225.384	0.398	142.192	2.449	661.624	0.309	89.231	19.277	6117.935	0.399	123.042	2.935	3229.595	2.414	2860.918	0.134	31.033	0.143	40.986	0.06	19.148	0.1	23.82	0.114	38.102	0.132	42.264	0.122	37.659
MAG_253	DAS	k_Bacteria		3359182	47.92	166	0.016	98.28	2.04	0.0	0.466	129.646	0.204	50.585	0.237	75.059	0.14	36.714	0.165	47.904	0.164	50.395	2.236	540.987	0.965	294.657	0.299	92.468	0.556	185.109	0.702	222.928	0.385	114.775	0.669	212.508	1.085	364.704	0.739	234.281	0.529	170.926	0.444	156.049	0.323	109.068	0.976	302.851	4.639	1455.076	3.993	1020.259	5.627	1566.133	4.703	1146.097	0.313	374.699	0.356	88.452	0.259	57.644	2.977	851.283	3.829	992.237	1.779	471.844	1.569	487.21	19.129	5716.837	14.054	4446.589	22.234	7059.281	11.713	3350.85	11.586	3519.701	13.807	4062.83	0.579	635.081	0.493	198.914	1.147	409.615	28.168	7610.489	25.726	7423.698	14.909	4732.117	15.184	4683.673	0.483	531.704	0.832	985.787	0.343	79.211	0.209	59.741	0.139	44.158	0.334	79.912	0.145	48.318	0.2	64.192	4.455	1378.224
MAG_254	DAS	k_Bacteria;n_FCB group;n_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;n_unclassified Prevotella;s_Prevotella sp.		2857284	49.96	286	0.202	83.94	3.62	13.33	3.261	906.903	3.346	829.431	6.364	2011.993	2.978	780.458	4.768	1381.468	5.246	1614.438	2.572	622.242	10.397	3176.23	9.526	2944.446	7.992	2662.299	8.772	2783.415	8.663	2581.6	8.59	2728.645	20.043	6740.131	9.509	3014.844	11.165	3609.633	9.966	3501.405	9.582	3239.157	9.59	2974.828	2.547	798.71	2.551	651.567	2.522	701.742	2.443	595.525	31.836	38113.656	2.301	571.083	4.716	1049.626	2.024	578.369	3.016	781.803	2.114	560.566	2.403	745.976	8.549	2554.16	14.608	4620.901	12.213	3877.231	7.046	2015.41	8.779	2666.477	7.655	2252.099	54.743	60024.316	21.455	8658.547	13.711	4896.08	11.092	2995.984	6.961	2008.44	9.862	3129.855	11.657	3595.447	30.745	33830.318	62.594	74182.807	2.546	588.989	5.226	1493.567	2.149	681.585	3.513	839.207	5.332	1781.272	3.96	1270.886	1.787	552.843
MAG_255	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia		1244863	45.5	152	0.0	91.79	1.85	75.0	0.063	17.464	0.174	43.019	0.131	41.412	0.118	30.904	0.212	61.328	0.16	49.11	0.126	30.509	2.002	611.443	2.198	679.395	1.047	348.552	1.297	411.505	1.105	329.324	3.292	1045.847	0.604	203.191	2.322	736.143	1.872	605.258	1.348	473.324	3.261	1102.307	4.37	1355.371	0.082	25.643	0.13	33.253	0.215	59.724	0.108	26.367	0.306	366.654	0.058	14.363	0.065	14.566	0.163	46.601	0.132	34.259	0.125	33.048	0.114	35.3	2.245	670.893	2.614	826.79	1.639	520.256	6.813	1948.661	6.148	1867.346	4.932	1450.98	0.376	412.464	0.122	49.193	0.138	49.322	6.337	1711.76	3.248	936.927	1.325	420.484	2.326	717.479	0.391	429.889	0.966	1144.855	0.148	34.162	0.153	43.588	0.09	28.599	0.146	34.907	0.086	28.644	0.232	74.55	0.2	61.739
MAG_256	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Oscillospiraceae		2917397	59.45	354	0.595	82.23	2.73	40.0	3.282	912.523	3.592	890.301	9.837	3109.502	5.25	1375.652	7.49	2170.131	7.695	2367.233	3.12	754.455	3.643	1112.801	3.579	1106.024	4.438	1478.287	4.14	1313.337	4.81	1433.062	5.159	1638.383	10.069	3384.751	4.899	1552.571	5.669	1832.364	3.825	1343.423	3.65	1233.655	5.183	1607.166	3.826	1199.721	3.806	972.05	3.45	959.982	3.608	878.977	2.539	3038.552	1.941	481.412	3.796	844.548	3.355	958.772	3.867	1001.938	3.866	1024.669	3.355	1041.432	3.53	1054.355	4.79	1514.826	4.278	1357.755	4.985	1425.573	3.76	1141.67	4.291	1261.918	1.557	1706.893	8.608	3472.742	8.896	3175.703	5.372	1450.873	5.419	1562.964	3.352	1063.57	4.828	1488.71	2.846	3130.464	1.969	2332.632	3.662	847.023	4.505	1287.476	5.245	1662.865	4.664	1113.952	8.499	2838.325	8.595	2757.431	1.977	611.433
MAG_257	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;o_Eubacteriales;f_Lachnospiraceae;g_Anaerotignum;n_unclassified Anaerotignum;s_Anaerotignum sp.		1357626	47.22	143	0.0	81.88	0.0	0.0	3.566	991.711	1.444	357.934	0.446	140.995	0.405	106.02	1.015	294.025	0.499	153.526	0.874	211.621	4.55	1389.783	10.999	3399.754	0.837	278.955	2.749	872.274	2.142	638.366	6.439	2045.372	138.263	46490.833	33.881	10741.512	2.34	756.585	3.249	1141.356	2.922	987.632	3.063	950.176	0.337	105.689	0.548	140.053	0.997	277.526	0.579	141.038	0.44	526.977	3.212	797.067	2.992	666.069	0.591	168.939	0.888	230.165	0.673	178.374	1.423	441.563	4.363	1303.512	16.634	5261.882	0.464	147.28	3.119	892.018	8.846	2686.82	3.567	1049.226	0.221	242.718	44.916	18125.609	67.368	24054.033	5.503	1486.347	5.609	1618.002	9.071	2878.448	7.273	2242.958	0.47	517.176	0.293	347.181	0.463	106.986	0.998	285.282	0.155	49.025	0.388	92.788	0.429	143.392	0.844	270.783	0.414	128.107
MAG_258	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae		1186082	30.83	233	0.323	72.09	4.02	29.41	0.491	136.68	0.748	185.509	2.312	731.242	1.94	508.703	1.075	311.724	0.799	246.163	1.39	336.551	17.59	5378.22	4.337	1341.692	10.322	3442.176	21.101	6701.597	17.449	5203.65	13.991	4447.935	11.304	3804.448	9.117	2892.879	18.285	5916.862	13.608	4784.61	13.064	4419.668	10.079	3128.645	1.181	370.395	1.938	495.35	1.747	486.389	0.891	217.215	0.671	804.51	0.725	179.955	2.896	644.672	3.566	1019.409	1.272	329.816	1.599	423.983	1.29	400.461	19.242	5754.097	33.885	10728.185	36.873	11716.239	27.399	7843.817	39.536	12019.207	21.126	6219.911	1.104	1210.945	6.672	2694.656	22.509	8044.604	21.309	5760.728	40.165	11598.62	23.752	7544.094	22.656	6994.566	0.748	823.467	1.202	1425.089	1.68	388.775	0.886	253.453	1.02	323.785	2.106	503.195	1.578	527.172	1.003	321.956	1.996	617.693
MAG_259	DAS	k_Bacteria;n_Terrabacteria group;p_Firmicutes;c_Clostridia;n_unclassified Clostridia;s_Clostridia bacterium		1654365	56.71	489	0.176	80.12	4.58	50.0	0.054	15.076	0.1	24.821	0.125	39.473	0.08	21.029	0.134	38.688	0.117	36.092	0.17	41.126	0.342	104.553	0.5	154.597	0.823	273.987	1.479	469.086	1.169	348.282	0.945	300.038	0.195	65.553	0.884	280.129	0.448	144.81	0.753	264.249	1.078	364.441	1.358	421.228	0.139	43.635	0.151	38.688	0.128	35.711	0.17	41.399	0.468	559.583	0.082	20.314	0.098	21.72	0.138	39.301	0.195	50.574	0.161	42.764	0.151	46.897	1.284	383.515	0.756	239.277	0.874	277.357	4.984	1425.521	0.613	186.065	1.81	532.496	0.693	759.666	0.211	85.228	0.213	76.195	0.981	264.924	3.353	967.236	0.365	115.869	2.148	662.241	0.557	612.751	1.227	1453.994	0.065	14.985	0.118	33.832	0.059	18.597	0.131	31.274	0.103	34.474	0.14	44.936	0.121	37.568
